uri,followers,genres,name,popularity
spotify:artist:609EjZpxuIDFMzgk6mYF3G,960,[],Gia Farrell,28
spotify:artist:7h0IuoboK8IGcFsS5ey0hj,6378,[],Strange Names,28
spotify:artist:6OmIk51WhiXbYhLwaqjuMp,3976,['faroese pop'],Hogni,28
spotify:artist:7Ck9ZyYvzMnaBQ76ZrSJFI,4346,['viral trap'],Ohboyprince,28
spotify:artist:6GIRrmhNcpAdtfkkZOmTcY,147,[],The South Street Band,28
spotify:artist:6dFcFdXcDnvv5KzmhycLA7,3308,[],Crystal Bats,28
spotify:artist:11oNY5LROxHrmYBHjzOr42,1208,['breton folk'],E-V,28
spotify:artist:0Wu5bgr1RccU9UMgoLbXaT,3090,"['gospel', 'praise']",Rev. Paul Jones,28
spotify:artist:5zcYh4MITQWcbwXKgKiHqL,8122,['praise'],Deitrick Haddon Presents Voices of Unity,28
spotify:artist:6NHZiXIGQYwflEOM2zpr2Y,7130,[],BABYTEETH,28
spotify:artist:5j5woz2m4ZA9BzME8vcbza,159,[],John Francis Wade,28
spotify:artist:6N8DrfpoyrWzINboclWsdW,1865,[],Clinton Washington,28
spotify:artist:11jOZfVtketvHlyEXCkCWC,20646,['australian indie'],Hungry Kids of Hungary,28
spotify:artist:6UdebN2JMWYD00EjPkF6Ri,2338,['baton rouge indie'],Benjy Davis,28
spotify:artist:0oSL1fK3zdwJ9ZRPT7gBNd,3118,['indie folk argentino'],Mia Maestro,28
spotify:artist:7tpoUeXq6RlClRlq2ithVu,17333,[],Brandon & Leah,28
spotify:artist:5wT9tFjAOxiRI7pTt7l1d8,2706,[],Airplane Man,28
spotify:artist:6qjj7de3myPwUK1egXovpn,2578,[],Still Time,28
spotify:artist:0cDktHUIwTcL6zAh7Lzyc2,3384,['jawaiian'],Eli_mac,28
spotify:artist:0LmQJh7Klaxw546zRVaAMC,1740,[],G Tom Mac,28
spotify:artist:0oiw7PY6VPt7w2KsV9Xhcu,3256,[],A.Dd+,28
spotify:artist:0LlSeFxEYBO978QBUTV2No,5723,"['jamtronica', 'livetronica']",Bass Physics,28
spotify:artist:7C3YSHR8TLh6b73PbQojuk,137,['disney'],Rhoda Williams,28
spotify:artist:7fNI5DhplKeFCErRvzRCVO,1649,[],Mack Keane,28
spotify:artist:5kPhNBw1YtAwQgYUETh8iK,825,['g funk'],Mista Grimm,28
spotify:artist:0TsIx49jtpokEoYyPIBHJL,6400,"['shimmer pop', 'vancouver indie']",Bear Mountain,28
spotify:artist:6CpZz7y5CsTcg78xLfBGjr,789,[],Jesse Eisenberg,28
spotify:artist:0YAO9P4v43mlSAgZE5oa55,731,[],Bueno,28
spotify:artist:6qVS8prjcoaIc4p9GKuK2D,803,[],Detroit Rock Hitters,28
spotify:artist:5jxvOxsaiVqYdwD7IROCWw,562,[],Doris,28
spotify:artist:0aciOoqvccq7ELGNiwXkAm,337,[],Jean Simone,28
spotify:artist:0ukgSx1gUt5rUihbNh46qy,10423,['bay area indie'],Christopher Owens,28
spotify:artist:6BX9j7UsymFKsVPpNy5PTP,6221,[],Aaron Camper,28
spotify:artist:6bJsL44UKeEydtlJebQI9I,274,"['lds', 'lds youth']",Julie Yardley,28
spotify:artist:0nj8NaPzB4EdvfnUEqLkdS,8267,[],Under The Influence of Giants,28
spotify:artist:0ngASMM5dPGOByz9QmIY7C,9563,['talent show'],Josh Krajcik,28
spotify:artist:7shObxvYQppFgbR8MbCx3v,2103,[],Mulan,28
spotify:artist:4LsQE9hwiCyFmUUkKWYnKp,43629,"['electro', 'hip hop', 'hip house', 'old school hip hop']",Dana Dane,28
spotify:artist:1TNypPw9rTaEZbIvjlMIHi,4788,['rhode island indie'],ZOX,28
spotify:artist:48iJCUj0CYA37eYXHiQG0K,10613,['praise'],Lawrence Flowers & Intercession,28
spotify:artist:2nvpW0vZC0SdI3qYkmYI00,83,[],Michael Berresse,28
spotify:artist:3BMbiYi3XahOvSkppnMCIO,815,[],Silver Screen Superstars,28
spotify:artist:48PklAHoqLvEZ1O3YtCJGk,2759,[],Dusty Brown,28
spotify:artist:1T1KjHB3Fzgr3P1sBFjcud,7705,[],Citizen Zero,28
spotify:artist:5Rgh778FK9SlQtBEcNtkqZ,12128,[],Arthur Beatrice,28
spotify:artist:2f88S1uYsEwP0n4x36wvG7,8740,[],Ultraísta,28
spotify:artist:3BvEQzdNFTD0hoeZCAt3WZ,7447,['chillwave'],Niva,28
spotify:artist:54CUt2S6hufxE1MTYqVpmT,7701,['charlotte nc indie'],Flagship,28
spotify:artist:4iMeGfjSNJnmmg6yPKCzhd,744,[],The Sockapellas,28
spotify:artist:5QHfWo4JpgSTrmQfbznNtr,3305,[],Sweet Talker,28
spotify:artist:3yo2YhKm6tyM9NHkd3zgYJ,18055,[],Luminate,28
spotify:artist:5CLjdNuP3qx7RUatvODpw8,5901,['underground hip hop'],Ken Rebel,28
spotify:artist:2J7sdXxMpd08WWfgqPYRV5,4122,['neo r&b'],M&O,28
spotify:artist:4iDnoM4BjR5ZMtVer9j08Q,1478,['jacksonville indie'],Joshua Wicker,28
spotify:artist:3Aa8vv6PuVakY8yP8tpi2X,1436,['la pop'],MarcLo,28
spotify:artist:49EgLhJzWZZMwlCHlL088h,8305,"['scottish indie', 'scottish rock']",Malcolm Middleton,28
spotify:artist:3nVJRrgaVTFXTfWq9ViBXx,1303,[],Phlux,28
spotify:artist:4YrER0Q2EfYJ3RqHfzlnSi,2434,"['hopebeat', 'indie rockism']",Sleep State,28
spotify:artist:5T7PSvUO7Sm6AskUrp9iER,2796,[],Dan Rodriguez,28
spotify:artist:21GlDdSK6L1AvnMSbKh4Ut,8252,['dreamo'],Steel Train,28
spotify:artist:2vvmx7E4mgWsebwyJ6H1Kl,209,[],"Wayne Wonder, LL Cool J [Feat. Dutchess]",28
spotify:artist:52gQGsPMC8QfmfLBGmqW5v,3955,[],Haring,28
spotify:artist:4AbRZCdZWw8qioHDpEmojJ,12801,"['christian alternative rock', 'christian rock', 'dreamo']",Seabird,28
spotify:artist:2p9GA8ochHMzsDKwQ6LOaC,3047,[],hyperstory,28
spotify:artist:1tuNwD6jDgtcTWWkoh7CHy,5921,['fremantle indie'],Lower Spectrum,28
spotify:artist:3Ddeyxg9yFmwu1aOULQ850,557,[],Paul Simpson,28
spotify:artist:20nyUQUh2kYdqOauF3y3Pu,984,[],Josh Jenkins,28
spotify:artist:4KzfI3D3E4Sj4khfuceLi2,6037,"['funk', 'post-disco', 'rare groove']",Faze-O,28
spotify:artist:3aKzt9FJXUwqntOj7ZAGT5,2299,"['pop punk', 'texas pop punk']",Dynamite Boy,28
spotify:artist:4ZSiao6VxS7XrzDVvb89XR,3404,[],Mia Fieldes,28
spotify:artist:2CJ3kfpKTZ0XrlhOwev1Qi,2150,[],Famous to Most,28
spotify:artist:4k5IxJ3I9INvSLgRI1qs5r,2940,['neo r&b'],Dorsh,28
spotify:artist:1JzkzsJNbzt83vQ9Q54qnp,14283,['soul flow'],Tabi Bonney,28
spotify:artist:216rq09bzHvn56fy5pLIQS,3824,[],Kae Sun,28
spotify:artist:2TBPRVLhhMpMPwXL1MXMmv,5358,[],Little Jackie,28
spotify:artist:4Kbdxhpo7iI1mEe69zxw3V,2034,"['indiecoustica', 'nashville singer-songwriter']",Annalise Emerick,28
spotify:artist:5L91aUl7xH6F1pfW4SBCFI,9613,"['outlaw country', 'red dirt', 'texas country']",The Kyle Bennett Band,28
spotify:artist:40GxtoOMHs0ux7Wfs3C8Ob,2137,['london on indie'],Jessica Allossery,28
spotify:artist:1GLAqcJYuPXy7MjwVvKUgp,1542,[],Best Night Ever,28
spotify:artist:3j8KMnhscmfQJnJU02GiUP,2419,[],The Midi Mafia,28
spotify:artist:58d3tVKR2mn9obGTTOF6Jk,3808,[],The Lions,28
spotify:artist:2HSLBsnZ5gpDEadzor7l9q,2657,['deep groove house'],TKDJS,28
spotify:artist:4OmzTj77F9m60Bnp3aTgqr,10953,['deathcore'],Big Chocolate,28
spotify:artist:2HWsf577KqaPhXyBFzei7L,6134,"['doo-wop', 'rhythm and blues']",The Jive Five,28
spotify:artist:2Fr3thQpXvwAH6GzgVUtpY,4844,['irish rock'],Sleep Thieves,28
spotify:artist:1wUcqswHv80fp5nMF2hVwM,8233,[],NewSpring Worship,28
spotify:artist:2FckzIbgoJ36J6H9mBVDOP,1613,[],Max Liese,28
spotify:artist:1og8fy01lbguVA5plZZRtd,1549,[],James Mercer,28
spotify:artist:4P857hp4nygerIyJgGGYTy,976,[],Kiera Weathers,28
spotify:artist:40ahTPmIE9WQOOTutV1dwc,10829,[],My American Heart,28
spotify:artist:4PfWwzCyXuXAjuaisibSKG,6989,['indie fuzzpop'],Thao,28
spotify:artist:1xnUT0j9EFPXxFo6CB6siw,55,[],Pluto,28
spotify:artist:2k81SPqgCMp1xQ32kV0NCg,475,['deep underground hip hop'],Bobby JaGGerJacK,28
spotify:artist:1nSiGF7hhPElLzKVv1Sfys,2272,"['indie rockism', 'rhode island indie']",Call Security,28
spotify:artist:1FctM2OTfPApHGrLp9jjG6,34828,['social media pop'],Issa Twaimz,28
spotify:artist:3dcu4MssOVYMKugx0oAO9b,6418,[],Annie Eve,28
spotify:artist:4gXpkrW0O3Tnf1yf5YKfdK,20802,['indiecoustica'],Louisa Wendorff,28
spotify:artist:1Wi3vrwRk2FyBDk90QI01C,7960,[],Animation Soundtrack Ensemble,28
spotify:artist:19mELXwQE3LGemD3ioO0lO,1097,[],Jimmy Ray,28
spotify:artist:55kQNwaCqOaAqxCfwwAEib,2592,['australian alternative pop'],Jack the Fox,28
spotify:artist:46jtIbj72oWxiUY2CQvSJd,1131,[],Paul Harris,28
spotify:artist:30c13PcZmCUlLGhTMfZht9,1252,[],Jamie Antonelli,28
spotify:artist:4Qo3GHO4mlVPjJxvIbp4lm,18246,['christian alternative rock'],Abandon,28
spotify:artist:1WNXj8T5x4LqlHgr1kMIdc,6897,['vapor pop'],Smoke Season,28
spotify:artist:4fbu2dDVjGpuRdpO4UyPkE,11377,['brass band'],The Apples,28
spotify:artist:3zT88YxwdH7V2S0YOAZ62V,1446,[],Richard Vission & Static Revenger Starring Luciana,28
spotify:artist:3eQvbGxQqVp1I0NrlEFMbF,391,[],The Wilderness,28
spotify:artist:2m2kx6kzvl75SabOVfkL5i,24168,['deep underground hip hop'],Chris Miles,28
spotify:artist:1z7cN0JTVRMl1T7YMxpzth,3562,[],Ginger & The Ghost,28
spotify:artist:1Wdw4r0Ur478DLjrXVB4LQ,80,[],Aneela Mirza,28
spotify:artist:37UrMzgmpRLmvVbJwcriPV,2996,[],Aaron Embry,28
spotify:artist:5VisR2xPTPzJtecGU1kmG9,375,[],Christian Sinclair,28
spotify:artist:3Jghk94Gog2dhBAO7ZZaM8,2338,"['deep tropical house', 'gauze pop']",July Child,28
spotify:artist:1MD6zD9tUjYIMBxV1qKEIv,406,['movie tunes'],Sterling Holloway,28
spotify:artist:3JqoJ9CMC1y6iLHz5zZLut,6202,"['alternative pop', 'jangle pop', 'power pop', 'underground power pop']",Material Issue,28
spotify:artist:2M3MaGqJ8NnwpflwOOA5iw,1064,['classic soundtrack'],Monty Norman,28
spotify:artist:1PwQodDnDYjun9ySkaucyi,1642,['hip pop'],Vistoso Bosses,28
spotify:artist:5IqdDgKZLckft62bdi1C0l,5278,['nyc rap'],Leaf,28
spotify:artist:3UmmePLVpGh4tqOeTVnA5c,2011,[],Jr. Hi,28
spotify:artist:29SpRodaj3Wqtwq2fWlyty,3745,[],Wasionkey,28
spotify:artist:5FlttM8NDJPAZENIDhbtAX,2281,[],Pastor T.L. Barrett,28
spotify:artist:1iSODCIgu4p3ZCYTmcP7iZ,9586,[],Her Space Holiday,28
spotify:artist:3Ubvmshojm0HJHWWr4C6GF,1440,['novelty'],Elmo & Patsy,28
spotify:artist:3JJAUqYAGTDFovH8FasVxl,6744,[],Lulu & The Lampshades,28
spotify:artist:5VcFQLT1y2Rje5zoiWKC2w,12941,[],Inc.,28
spotify:artist:2aCPI1cQHluLnMHkndCL4L,9097,[],Gemini Club,28
spotify:artist:2B4ZTS4hFT3IrUFVPHjEmL,53074,['post-teen pop'],Brooke Hogan,28
spotify:artist:5WOv4oHwhs2FT2larI0Gra,1390,[],Couzare,28
spotify:artist:3szt5IEIULBMIYoA4ndI2F,3783,"['indie garage rock', 'indie surf']",Modern Vices,28
spotify:artist:3tdY20WqCriinEyudhu6r4,4872,[],The Saint Johns,28
spotify:artist:1Okrsmz95pe9vhoOsQ1c73,113,[],Chose,28
spotify:artist:4EtL7r3oJtiNsgpgbvlHcO,9846,"['one-person band', 'wonky']",James Pants,28
spotify:artist:4urap4WzzvxwW5cC12CBGv,10540,[],Chris Blue,28
spotify:artist:3tTyMb425q0FBGdkPa6TGu,3616,"['christian punk', 'dreamo']",Aaron Sprinkle,28
spotify:artist:3Nzk5nlAQ3Ibl0L6RWNH6X,5073,[],Lick Twist,28
spotify:artist:26GYMmGD8WG0a6OZPg2Joy,3611,[],Danrell x Småland,28
spotify:artist:4V0inKsUweQb6znRa04aDg,907,[],J.Price,28
spotify:artist:4EpMlYG5BnLKrzMQ56SD6r,2528,[],Evangeline,28
spotify:artist:24SwTbi9JJKL6WHuErwMlH,4014,['bass trap'],White Gangster,28
spotify:artist:4rv9ymvcXOcbHrjkMkoA32,38252,"['brostep', 'filthstep']",Dubba Jonny,28
spotify:artist:3uEnRPYLuArz4wKLdsqZ3l,5241,"['hopebeat', 'indie poptimism', 'indie rockism']",Kid Runner,28
spotify:artist:1s8NQxAEct8j8JZT05CIUu,1060,['easy listening'],Percy Faith & His Orchestra & Chorus,28
spotify:artist:4vz66LC2IfVFdMdcLTlcPJ,1254,[],Johnny Mandel,28
spotify:artist:4vqML5L33geHYWYQpOcZLW,675,['bounce'],Da Entourage,28
spotify:artist:4skTgMZnk2EvSwYMo9Eu73,1689,[],The Boys,28
spotify:artist:4o8lec8l2enlKLc0dCAJU9,49,[],Snowflake Symphonie,28
spotify:artist:4Aj5BsUYgadIeoC759FrhE,24580,"['classic soul', 'disco', 'funk', 'post-disco', 'quiet storm']",Mass Production,28
spotify:artist:3GH3KD2078kLPpEkN1UN26,15772,"['cali rap', 'west coast trap']",Lil June,28
spotify:artist:2ppvijVTUjrj9U43kDoJud,892,['deep tropical house'],Cruels,28
spotify:artist:1fQObup5M4oSgLVDBnt22v,10147,"['ontario indie', 'ottawa indie']",The Acorn,28
spotify:artist:50CdBzinAdZQhXx8LKcbHW,1915,[],Humble & Blisse,28
spotify:artist:3ocspfRKSu50vCoUYexOpy,6298,[],Sugar & The Hi Lows,28
spotify:artist:3XHKj8I1h4GNsaViEId6Bs,3511,[],North of Nine,28
spotify:artist:1LIk0K82Xc3uHgOTWPmZSz,436,[],Space Jesus,28
spotify:artist:4AoBOahip88ITtaZKPaC6y,1202,['belgian edm'],Mystique,28
spotify:artist:3G5eTVFOoFpZTqNhoMjbR8,844,[],Disco Trap,28
spotify:artist:50KHQF16VC7NeTwFNnKoJ5,2270,[],Boatkeeper,28
spotify:artist:3W9VRKnzPo8DXlMVYODc95,2205,['deep underground hip hop'],Eskeerdo,28
spotify:artist:1fREm6PH93BVZFgQkYLSMg,1637,['deep underground hip hop'],T-Shawn,28
spotify:artist:2NYOggWBPKbqdEYs7jUr1n,1169,['australian dance'],PON CHO,28
spotify:artist:2pfhU81E6Z1sPxJaIvbzsu,4571,[],Soft Powers,28
spotify:artist:5UHeeAHp48bScX1RfoUt8m,3047,[],Artists Stand Up To Cancer,28
spotify:artist:3WrUzXz7uxtNFZuapRMhiP,6431,[],The So So Glos,28
spotify:artist:2d8qE6GstnxgGtOd36VVrs,1659,[],Mahi,28
spotify:artist:4BdW62p2xf5B4GvQ3CoL19,9468,['indie pop rap'],Kinetics & One Love,28
spotify:artist:3w2meNoSt1JmZaw6QZD35l,8783,['folk punk'],Fake Problems,28
spotify:artist:1fWPi9sj3Wm0cXFQKtQOpP,3433,[],The Donnis Trio,28
spotify:artist:2v7Q2VJ6Xo1rwwhfJ6piQw,5796,"['comic', 'parody']",Bob Rivers,27
spotify:artist:5F9t2eiVfkS6nfRwyH2WjS,6517,"['cincinnati indie', 'stomp pop']",Wussy,27
spotify:artist:5Gols9nC3m5GLfM45fAWTf,2818,[],Jake Herring,27
spotify:artist:3nJzZhqUy9sP4YBdbbRa6g,3163,[],Sergio George's Salsa Giants,27
spotify:artist:3q681NVi7MZpflE1OrDQ8k,3070,[],The Relatives,27
spotify:artist:2Kqk21aD2P2AhZrJzBbNhk,1574,[],Bobo Swae,27
spotify:artist:0ljLY06NlIds69Kn9X5pDY,5250,[],Antix,27
spotify:artist:0ksBurRt1rIa2d0yCubHo0,5731,[],Tom Misch & Carmody,27
spotify:artist:4VR73h3fh3wilrI7dPsrN3,1839,['sky room'],RBYN,27
spotify:artist:3oFRpiLvaflFOVNxvsLrze,4142,"['jangle pop', 'power pop', 'pub rock', 'underground power pop']",The Records,27
spotify:artist:32wr5r2zXKvEN5nWasBe8W,75,[],Manie Doe,27
spotify:artist:335KGvwC7P0HTS4yNNR0oz,2202,[],The Genius Buddha Band,27
spotify:artist:6GzJprDugRUE8Z8p6dnaTR,2915,[],Jeffrey Gaines,27
spotify:artist:6poDCHAO9nvG3TB7Nzn1WD,3424,[],Yancey Boys,27
spotify:artist:1wsQgjVFDdvI9TMaW3Pde9,1077,[],Cheats,27
spotify:artist:5Ay7IoZINgokkgtnWQbYSU,467,['disney'],Si and Am,27
spotify:artist:7jKYoI3eKh85xfqK7TAlN5,14789,"['christian hip hop', 'gospel rap']",Viktory,27
spotify:artist:0V3mf9sKzHmlfqZLWvXOVt,270,[],Dj Wissam,27
spotify:artist:6Emn4WGfESiV3cVAamfzES,8053,"['bass trap', 'electronic trap']",Apex Rise,27
spotify:artist:3pZOydOsl70zaC96IJsQN6,630,['german country'],Clara Oaks,27
spotify:artist:0ABEDK6lVUSSSEYOQlX1kv,4396,['east coast reggae'],Lovd Ones,27
spotify:artist:5kvxlmsGSMNf9bBtRbFLH2,37746,"['candy pop', 'post-teen pop']",Everlife,27
spotify:artist:2LLUETVDoO7xIb1Q5S9QFE,4090,['dc indie'],Clones of Clones,27
spotify:artist:2xPjzvlRo2NgaW89XrH5lF,846,[],Joe Gil,27
spotify:artist:0VOE2WUj6Wq77rfft2AwqT,1308,[],Coyote Shivers,27
spotify:artist:0lRxRk8PRVQ6ua35hNryN5,744,[],Swaggz,27
spotify:artist:7iiUx08CxJo3RS0Tgfod46,1884,[],Sunny & Gabe,27
spotify:artist:4ZdAf6hSgPoUKGUYcJKYWM,1343,[],Planet Of Sound,27
spotify:artist:4ZEM4ELbv7bgKPo0lCaO95,655,[],Grant Phabao,27
spotify:artist:6IhD8xPRi440tdmzT0xNTZ,2424,[],Besides Daniel,27
spotify:artist:2IJMbf58vWQ3eSgJkBVjvS,5644,[],Perma,27
spotify:artist:2x6kVHEymNkCGqgYESzI2h,853,['french soundtrack'],Frederic Botton,27
spotify:artist:2Jv66iyuJnRhBMDNppDZ2C,2945,"['fingerstyle', 'ontario indie']",Kalle Mattson,27
spotify:artist:2IgelptrzgTM3yN8q3D4ns,68,[],Street 41,27
spotify:artist:3r7n7y3j0nYgkPePO4p3QC,42165,"['electro', 'hip house', 'old school hip hop']",Roxanne Shante,27
spotify:artist:3r9wXSUTswdKjKsX7xXmmb,1642,[],Kyo,27
spotify:artist:6pLczwiw7MRvvstnzGrp7A,4209,[],Dante,27
spotify:artist:5wdpZ5eYhobzsNGoWiqVem,3123,[],Young Heretics,27
spotify:artist:64ZANaRbMsvrYbeGdIr1go,18896,[],Naya Rivera,27
spotify:artist:4zuDUFfhErRHq1q6lcc5S1,357,[],"Rasheeda &, T-Pain",27
spotify:artist:7FwBTyY30JFZ0kLsbh29yQ,1960,[],Sylvia Striplin,27
spotify:artist:4ot0CxUP0zjjCLWgv145xd,2489,['big room'],Ken Loi,27
spotify:artist:74K8luf3mOxMv6xevFZVfE,1513,[],Orelia Has Orchestra,27
spotify:artist:23DN6axfAGedBZKTmBdGpX,4881,['indie pop rap'],PJ Simas,27
spotify:artist:29noXXNLw1uvxcnd6PLMkS,9987,[],Junior Prom,27
spotify:artist:2339FZ7b9LMtb292UiNMiV,2632,['portland indie'],The Weather Machine,27
spotify:artist:232h5Y6TyOOTFtxJ3SuGnx,1248,['merseybeat'],Mike Pender's Searchers,27
spotify:artist:51QzSHNnbgnFe06tYA7FiH,3032,[],Three Guests,27
spotify:artist:4yrTLtTf3I7jXeTsdg1zYT,4580,[],Alex Preston,27
spotify:artist:3YklpiasaBYuNuVfKdJ9Mj,17958,"['electrofox', 'french rock']",Housse de Racket,27
spotify:artist:52tOyUbNQQ1vKsqOHCPb7l,25361,"['electro', 'hip hop', 'old school hip hop']",Utfo,27
spotify:artist:3EBRUWJDjhe32XrwGmn8x4,1261,['escape room'],K Rizz,27
spotify:artist:21BSy0UVoDXEiRdA9v9uUH,3176,[],Thomas Csorba,27
spotify:artist:22CmNMoTDKsN0VlybdPVTJ,6645,['indie pop rock'],Kingsfoil,27
spotify:artist:0NUSTHmCLMqiNK4zutRBk2,42,[],Doreen Montalvo,27
spotify:artist:1ReWLGXQVwTGCkNzQF0Cgm,2296,[],Cam Nacson,27
spotify:artist:1RhQ4EIgZsMwOi8ioA7Rbi,4155,['p funk'],Kendra Foster,27
spotify:artist:3FTzn86WmApHmwBMGVSEXE,14427,"['bmore', 'chicago rap']",Kid Sister,27
spotify:artist:3YR9GXVsIt2XW3btris22Y,3087,[],The Lennings,27
spotify:artist:1Os7o6h1EphaG6m3ZlMVmc,3450,[],Godwolf,27
spotify:artist:4vw8nqsMRW93XuZpXOcOHD,1764,[],J. Frank Wilson & The Cavaliers,27
spotify:artist:3MUQZCYEpUvvV1QNtY7cXq,8213,[],Flap Jack,27
spotify:artist:0IbWNNqUJWp6qjQePARgTp,5262,[],Sinclair,27
spotify:artist:62gHwaZEtHenaB124IuOW8,7823,['nashville indie'],The Whigs,27
spotify:artist:3OzXO9bMqw6dwNmyJ25MY2,7422,['filthstep'],Kezwik,27
spotify:artist:5zoOzwpyBWpLn3VJYhWZTV,8016,[],Timmy Turner,27
spotify:artist:5ziBAh1fMM9OkzduomlSgg,3817,['arkansas indie'],Canopy Climbers,27
spotify:artist:0sGzzUdYOjpfCftVe3TYtB,3336,['lo star'],The Kingston Springs,27
spotify:artist:298I931uc5poF6kIU5XJtI,3739,"['australian dance', 'big room', 'progressive electro house']",Denzal Park,27
spotify:artist:3TqbfOB7nVsw47k3vkL1h6,2003,[],Blue Light Bandits,27
spotify:artist:74r3GBZ9epHon6WM1sU6L7,9160,"['ann arbor indie', 'banjo', 'detroit indie', 'michigan indie', 'stomp and holler']",Frontier Ruckus,27
spotify:artist:3T9UUQ3fAVldk24lOQEFOy,4031,['la indie'],So Many Wizards,27
spotify:artist:4rN9gEi2IbnV59Tm4kid4c,18105,[],We Are Toonz,27
spotify:artist:3KshwzAIDBZRPr5Xc7S79C,4991,[],Operator Please,27
spotify:artist:24AgUJSOl01nb6as3kHl6j,15640,[],Kill It Kid,27
spotify:artist:0Czg0VpxB0iMl5vR2sbILw,7829,"['metalcore', 'post-screamo']",Separations,27
spotify:artist:36Cpz1IHGEFgEV0lmzNB5U,3736,['candy pop'],Tiffany Giardina,27
spotify:artist:3634pboiWrEMkmIrpuqf1I,17085,"['north carolina indie', 'stomp and holler']",Lost In The Trees,27
spotify:artist:35xB3GprzH0JnRoVrCfiUS,8968,[],Sonnymoon,27
spotify:artist:5qstfxx5gD2kxiK1BtZri7,2609,[],Hot Water,27
spotify:artist:7MRMahYCfHhumbcvdV8joK,1820,['old school hip hop'],Strafe,27
spotify:artist:37aQHDQ1doIuiVOCeJfXFy,651,[],Jhawk Productions,27
spotify:artist:6AdFi1BqlRPjIvejq6gm5O,12002,['bass trap'],Benasis,27
spotify:artist:3eA5bk40aoRHxAyywgOaOa,4969,['underground hip hop'],Ruben Slikk,27
spotify:artist:0RSOEwcMBmhkXmriCCXIXz,15176,[],Churchill,27
spotify:artist:4dsp5Yr32mZELtFDiJijDf,1625,['lds'],Katherine Nelson,27
spotify:artist:2Gl0BI6yJTFHtkSBdDV4Dn,159,[],Christian Erik Frederickson,27
spotify:artist:1VmLBHvsl3Bm19loncc2FQ,23078,[],BgA,27
spotify:artist:6ByG3e9FrWcM1eOJcIuOSR,3673,[],Zach Heckendorf,27
spotify:artist:2Fj3NrXksGtHlhMvjjVyOI,4995,[],Black Taxi,27
spotify:artist:1V70bPTzUUx02B6HQNx1QQ,1558,[],Ry-Lo,27
spotify:artist:7bN5QYeaWCj17k8dA6TIqx,5069,['viral trap'],Summertime Shootout,27
spotify:artist:0CHypT4Ez38PqvLQqxKkbK,24,[],The Jud Conlon Chorus and The Mellomen,27
spotify:artist:58a532kDwpexiy0e42wZph,845,[],Me Nd Adam,27
spotify:artist:4eeIEFGyzf6wgPzWnMiRXh,4800,[],The Sounds Of Garth Brooks,27
spotify:artist:1H58rS29XotmFJWT3KCnl0,20068,"['metropopolis', 'shoegaze', 'swedish indie pop', 'swedish synthpop']",I Break Horses,27
spotify:artist:1VGXZmb7wy531IAu82z2Lf,428,['aggro chileno'],Anexo,27
spotify:artist:543nkD3pI1o2QGj0Pk715k,3263,['stockholm indie'],Like Swimming,27
spotify:artist:7JNoh83CT1TvMyiYyTLVAO,1642,[],Soho,27
spotify:artist:2ChSBG1Njjt2SQ2Lt5dziF,4735,"['american shoegaze', 'la indie']",Tennis System,27
spotify:artist:3Aph9hft9LO5087r28M3MZ,487,['lounge'],Jack Marshall,27
spotify:artist:4iMT6FZ8QATEMPQeojOegz,3746,[],James Cherry,27
spotify:artist:3C6eGC5bzEYiHQd3tXU0W3,47,[],Bob Moline,27
spotify:artist:5t5SLR66rZDxwuVHTSATOt,2351,[],4 P.M.,27
spotify:artist:714XkaoyHeGO1YIyH1WQ6u,1101,[],Hypercolor,27
spotify:artist:3DIiLhoKlblp4AuEeRjBrs,562,[],Joel Eriksson,27
spotify:artist:7IRwkHtN65rS0i9XCiOpZm,2191,[],Just Friends,27
spotify:artist:0Om7HtVeWrbWwWdOo1W5rf,2219,"['acoustic pop', 'neo mellow', 'oth indie']",Corey Crowder,27
spotify:artist:4iKklgbBptQhEdkFaeE0nT,5066,"['british soul', 'gauze pop']",A.O.S.O.O.N,27
spotify:artist:7K9m2L3yA4NAlecdvbAE9d,1388,[],DG Yola,27
spotify:artist:2EMhwsKOdCb76VifmQKqo6,12835,['post-teen pop'],No Secrets,27
spotify:artist:39PgoLIR1mXfy0AktyYumn,1376,[],Texada,27
spotify:artist:0Pd3T9CwmXgcnhJ3ulohq1,11343,['christian pop'],Everfound,27
spotify:artist:4h54d9jwGBxJnRFn2hwGaI,2151,[],Tilka,27
spotify:artist:6ySO93NA4jVaNFfMRXYtZg,8073,"['brooklyn indie', 'grave wave']",Minks,27
spotify:artist:5sXIqc8AJSVUqw98OWQtEv,1326,[],Almand,27
spotify:artist:208Yv116AXew7Zp74XMcSm,372,['movie tunes'],Charlton Heston,27
spotify:artist:7KiP5unNTBPsNjKDbgW4kY,2187,['metropopolis'],Tiger Love,27
spotify:artist:0wp7cYNFjMgSHBDdla5aC9,6737,[],The Rock Heroes,27
spotify:artist:4hcacKtQRVlDecmw4m1hWz,7281,['chillhop'],Safakash,27
spotify:artist:7L4QbusVfrNYUiDqjWAAgD,6777,"['chicago indie', 'indie fuzzpop']",Gold Motel,27
spotify:artist:4hUIm8L2yBg7Ba4qp9qdk9,41,[],Charles Kimbrough,27
spotify:artist:6FmPoq5L0BRES7CMt6TETl,1151,[],Madalena Alberto,27
spotify:artist:2gulZPrMWZDYyG2rCKrFza,7249,['minneapolis indie'],Caroline Smith & The Good Night Sleeps,27
